pathway,n_genes,n_below,expected_below,fold_enrichment,mean_rank_pct,perm_p,q_value,significant_fdr05
GO_BP:Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),24,2,2.2393560686295277,0.8931138857359061,57.04218442496801,1.0,1.0,False
GO_BP:Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),76,5,7.091294217326838,0.7050899097915049,52.03415446757016,1.0,1.0,False
GO_BP:Response To Organic Cyclic Compound (GO:0014070),57,1,5.318470662995129,0.1880239759444013,50.94370547082364,1.0,1.0,False
GO_BP:Response To Nutrient Levels (GO:0031667),33,1,3.079114594365601,0.3247686857221477,54.66985115112014,1.0,1.0,False
GO_BP:Response To Progesterone (GO:0032570),13,0,1.2129845371743275,0.0,39.174665782356485,1.0,1.0,False
GO_BP:Regulation Of Collateral Sprouting (GO:0048670),6,0,0.5598390171573819,0.0,76.28489053573635,1.0,1.0,False
GO_BP:Regulation Of Endothelial Cell Proliferation (GO:0001936),89,5,8.304278754501166,0.6020992488107232,52.83449003301764,1.0,1.0,False
GO_BP:Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904),5,0,0.4665325142978183,0.0,51.46799821961692,1.0,1.0,False
GO_BP:Response To Thyroid Hormone (GO:0097066),11,0,1.0263715314552002,0.0,61.02648314513933,1.0,1.0,False
GO_BP:Regulation Of Epinephrine Secretion (GO:0014060),5,0,0.4665325142978183,0.0,43.04691798032219,1.0,1.0,False
GO_BP:Regulation Of Chromosome Organization (GO:0033044),41,3,3.82556661724211,0.784197558207137,38.88933899729491,1.0,1.0,False
GO_BP:Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),46,1,4.292099131539928,0.23298623106154076,56.53076341072397,1.0,1.0,False
GO_BP:Response To Histamine (GO:0034776),9,0,0.8397585257360729,0.0,62.86432228827286,1.0,1.0,False
GO_BP:Regulation Of Chromosome Separation (GO:1905818),12,1,1.1196780343147639,0.8931138857359061,44.089236523554376,1.0,1.0,False
GO_BP:Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535),6,0,0.5598390171573819,0.0,53.79909037631929,1.0,1.0,False
GO_BP:Regulation Of Cilium Beat Frequency (GO:0003356),7,0,0.6531455200169456,0.0,69.72442545974937,1.0,1.0,False
GO_BP:Response To Nerve Growth Factor (GO:1990089),13,0,1.2129845371743275,0.0,56.54139164528512,1.0,1.0,False
GO_BP:Response To Steroid Hormone (GO:0048545),29,2,2.7058885829273462,0.7391287330228188,40.40870477583672,1.0,1.0,False
GO_BP:Response To Retinoic Acid (GO:0032526),60,5,5.598390171573819,0.8931138857359061,48.05621413143503,1.0,1.0,False
GO_BP:Regulation Of Circadian Sleep/Wake Cycle (GO:0042749),5,0,0.4665325142978183,0.0,50.52506629131393,1.0,1.0,False
"GO_BP:Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)",5,0,0.4665325142978183,0.0,49.20728850080258,1.0,1.0,False
GO_BP:Response To Reactive Oxygen Species (GO:0000302),61,2,5.691696674433383,0.35138906979773354,48.78865434961899,1.0,1.0,False
GO_BP:Regulation Of Coagulation (GO:0050818),10,0,0.9330650285956366,0.0,54.65017419806064,1.0,1.0,False
GO_BP:Regulation Of Cold-Induced Thermogenesis (GO:0120161),142,11,13.249523406058039,0.8302185416699973,49.574477240127166,1.0,1.0,False
GO_BP:Regulation Of Collagen Biosynthetic Process (GO:0032965),18,1,1.6795170514721458,0.5954092571572708,42.355808549167214,1.0,1.0,False
GO_BP:Response To Purine-Containing Compound (GO:0014074),22,2,2.0527430629104004,0.974306057166443,50.06345159326177,1.0,1.0,False
GO_BP:Regulation Of Cilium Movement (GO:0003352),11,1,1.0263715314552002,0.974306057166443,57.16204089584915,1.0,1.0,False
GO_BP:Regulation Of Chromatin Binding (GO:0035561),10,0,0.9330650285956366,0.0,56.763640048469256,1.0,1.0,False
GO_BP:Response To Muscle Stretch (GO:0035994),13,0,1.2129845371743275,0.0,44.865979893822356,1.0,1.0,False
GO_BP:Regulation Of Cytokine Production (GO:0001817),159,9,14.835733954670621,0.6066433940847664,47.453494442895945,1.0,1.0,False
GO_BP:Response To Lipid (GO:0033993),105,8,9.797182800254184,0.8165612669585427,49.407132989159834,1.0,1.0,False
GO_BP:Response To Interleukin-1 (GO:0070555),79,3,7.371213725905529,0.4069886061581344,55.11166962033525,1.0,1.0,False
GO_BP:Regulation Of Embryonic Development (GO:0045995),60,4,5.598390171573819,0.7144911085887249,50.63931243663392,1.0,1.0,False
GO_BP:Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),16,0,1.4929040457530185,0.0,48.808069160097894,1.0,1.0,False
GO_BP:Regulation Of Dendrite Development (GO:0050773),39,0,3.6389536115229824,0.0,59.764339832250336,1.0,1.0,False
GO_BP:Regulation Of Dendrite Extension (GO:1903859),17,0,1.5862105486125821,0.0,48.62257649842336,1.0,1.0,False
GO_BP:Response To Interleukin-4 (GO:0070670),9,0,0.8397585257360729,0.0,59.07211382629228,1.0,1.0,False
GO_BP:Response To Lead Ion (GO:0010288),6,0,0.5598390171573819,0.0,35.35702134896775,1.0,1.0,False
GO_BP:Response To Laminar Fluid Shear Stress (GO:0034616),9,0,0.8397585257360729,0.0,49.01730060155546,1.0,1.0,False
GO_BP:Regulation Of Dendritic Cell Differentiation (GO:2001198),10,0,0.9330650285956366,0.0,70.17144985541697,1.0,1.0,False
GO_BP:Response To Interleukin-6 (GO:0070741),10,0,0.9330650285956366,0.0,56.51480378149779,1.0,1.0,False
GO_BP:Response To Ionizing Radiation (GO:0010212),72,3,6.718068205888583,0.44655694286795306,46.161505312444014,1.0,1.0,False
GO_BP:Response To Ketone (GO:1901654),20,1,1.8661300571912731,0.5358683314415437,41.05024158217456,1.0,1.0,False
GO_BP:Regulation Of Dephosphorylation (GO:0035303),13,1,1.2129845371743275,0.8244128176023748,46.361628463553565,1.0,1.0,False
GO_BP:Response To Iron Ion (GO:0010039),12,0,1.1196780343147639,0.0,51.244760302385934,1.0,1.0,False
GO_BP:Regulation Of Digestive System Process (GO:0044058),6,0,0.5598390171573819,0.0,56.24412303725838,1.0,1.0,False
GO_BP:Regulation Of Dopamine Metabolic Process (GO:0042053),6,0,0.5598390171573819,0.0,57.92341168817958,1.0,1.0,False
GO_BP:Regulation Of Endocytic Recycling (GO:2001135),10,0,0.9330650285956366,0.0,63.904982569564126,1.0,1.0,False
GO_BP:Regulation Of Endocytosis (GO:0030100),63,4,5.87830968015251,0.6804677224654523,49.01380047097425,1.0,1.0,False
GO_BP:Response To Lipopolysaccharide (GO:0032496),152,14,14.182588434653676,0.9871258737081068,45.948041983394496,1.0,1.0,False
GO_BP:Regulation Of Endodeoxyribonuclease Activity (GO:0032071),7,0,0.6531455200169456,0.0,62.143603491233456,1.0,1.0,False
GO_BP:Regulation Of Cytokine Production Involved In Immune Response (GO:0002718),23,0,2.146049565769964,0.0,60.33849559573526,1.0,1.0,False
GO_BP:Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),46,3,4.292099131539928,0.6989586931846222,46.4281291154723,1.0,1.0,False
GO_BP:Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),39,3,3.6389536115229824,0.824412817602375,46.18155688459725,1.0,1.0,False
GO_BP:Response To Hydroperoxide (GO:0033194),7,0,0.6531455200169456,0.0,68.28353313765908,1.0,1.0,False
GO_BP:Regulation Of Cytokinesis (GO:0032465),76,4,7.091294217326838,0.5640719278332039,45.16622772474812,1.0,1.0,False
GO_BP:Response To Insulin (GO:0032868),76,7,7.091294217326838,0.9871258737081068,52.96750819769382,1.0,1.0,False
GO_BP:Response To Muramyl Dipeptide (GO:0032495),11,1,1.0263715314552002,0.974306057166443,44.39915295913473,1.0,1.0,False
GO_BP:Response To Interferon-Alpha (GO:0035455),17,0,1.5862105486125821,0.0,59.01736137023604,1.0,1.0,False
GO_BP:Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),10,0,0.9330650285956366,0.0,52.86376204557413,1.0,1.0,False
GO_BP:Response To Metal Ion (GO:0010038),64,4,5.971616183012074,0.6698354143019296,45.51234856795316,1.0,1.0,False
GO_BP:Response To Interferon-Beta (GO:0035456),29,1,2.7058885829273462,0.3695643665114094,66.89105596347163,1.0,1.0,False
GO_BP:Regulation Of Cytoskeleton Organization (GO:0051493),109,4,10.170408811692438,0.39329785793874766,52.693971241322274,1.0,1.0,False
GO_BP:Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),23,1,2.146049565769964,0.4659724621230815,51.18707508316197,1.0,1.0,False
GO_BP:Response To Manganese Ion (GO:0010042),5,0,0.4665325142978183,0.0,84.90351096312388,1.0,1.0,False
GO_BP:Regulation Of Endopeptidase Activity (GO:0052548),64,5,5.971616183012074,0.837294267877412,55.57156922835487,1.0,1.0,False
GO_BP:Response To Magnesium Ion (GO:0032026),8,0,0.7464520228765092,0.0,65.80308380464234,1.0,1.0,False
GO_BP:Response To Lithium Ion (GO:0010226),5,0,0.4665325142978183,0.0,66.81528444488649,1.0,1.0,False
GO_BP:Response To Lipoteichoic Acid (GO:0070391),5,0,0.4665325142978183,0.0,40.31963128380455,1.0,1.0,False
GO_BP:Regulation Of Cytoplasmic Transport (GO:1903649),10,0,0.9330650285956366,0.0,50.52094136091476,1.0,1.0,False
GO_BP:Response To Transforming Growth Factor Beta (GO:0071559),36,3,3.3590341029442916,0.8931138857359061,47.82855232889484,1.0,1.0,False
GO_BP:Regulation Of Epithelial Cell Migration (GO:0010632),49,3,4.572018640118619,0.6561653038059718,54.55878260396466,1.0,1.0,False
GO_BP:Regulation Of Epithelial Cell Proliferation (GO:0050678),88,7,8.210972251641602,0.8525178000206377,46.97848401005527,1.0,1.0,False
GO_BP:Regulation Of Cell Motility (GO:2000145),112,10,10.45032832027113,0.9569077347170423,51.81976869912767,1.0,1.0,False
GO_BP:Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330),7,0,0.6531455200169456,0.0,53.93332569337495,1.0,1.0,False
GO_BP:Regulation Of Extracellular Exosome Assembly (GO:1903551),5,0,0.4665325142978183,0.0,64.31941904412744,1.0,1.0,False
GO_BP:Retinal Ganglion Cell Axon Guidance (GO:0031290),5,0,0.4665325142978183,0.0,87.38873174481515,1.0,1.0,False
GO_BP:Regulation Of Exosomal Secretion (GO:1903541),18,0,1.6795170514721458,0.0,56.74216019059765,1.0,1.0,False
GO_BP:Retina Homeostasis (GO:0001895),34,3,3.1724210972251643,0.9456499966615477,50.79297380517392,1.0,1.0,False
GO_BP:Regulation Of Cell Size (GO:0008361),23,0,2.146049565769964,0.0,56.244070259645234,1.0,1.0,False
GO_BP:Regulation Of Cell-Cell Adhesion (GO:0022407),42,3,3.9188731201016735,0.7655261877736338,56.49089084262506,1.0,1.0,False
GO_BP:Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),9,0,0.8397585257360729,0.0,46.950734705687154,1.0,1.0,False
GO_BP:Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047),16,0,1.4929040457530185,0.0,61.70100552121808,1.0,1.0,False
GO_BP:Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632),9,0,0.8397585257360729,0.0,52.9449093854328,1.0,1.0,False
GO_BP:Regulation Of Exocytosis (GO:0017157),51,0,4.758631645837746,0.0,46.93213700459913,1.0,1.0,False
GO_BP:Regulation Of Execution Phase Of Apoptosis (GO:1900117),11,0,1.0263715314552002,0.0,58.29367177388099,1.0,1.0,False
GO_BP:Regulation Of Excitatory Synapse Assembly (GO:1904889),5,0,0.4665325142978183,0.0,53.970769963870886,1.0,1.0,False
GO_BP:Regulation Of Cell-Substrate Adhesion (GO:0010810),43,3,4.012179622961237,0.747723253174247,53.33174529927608,1.0,1.0,False
GO_BP:Regulation Of Cellular Biosynthetic Process (GO:0031326),67,3,6.251535691590765,0.4798820878580988,52.605491080051266,1.0,1.0,False
GO_BP:Regulation Of Cellular Catabolic Process (GO:0031329),58,4,5.4117771658546925,0.7391287330228188,53.20268746292812,1.0,1.0,False
GO_BP:Regulation Of Extracellular Matrix Disassembly (GO:0010715),14,0,1.3062910400338912,0.0,44.76484046126942,1.0,1.0,False
GO_BP:Regulation Of Extracellular Matrix Organization (GO:1903053),23,1,2.146049565769964,0.4659724621230815,59.05445859350821,1.0,1.0,False
GO_BP:Retinal Metabolic Process (GO:0042574),15,0,1.3995975428934548,0.0,67.20021079725105,1.0,1.0,False
GO_BP:Retinal Rod Cell Differentiation (GO:0060221),6,0,0.5598390171573819,0.0,72.50698237539656,1.0,1.0,False
GO_BP:Regulation Of Cell Cycle Phase Transition (GO:1901987),23,2,2.146049565769964,0.931944924246163,51.15882045587582,1.0,1.0,False
GO_BP:Reverse Cholesterol Transport (GO:0043691),16,1,1.4929040457530185,0.6698354143019296,69.1635075975071,1.0,1.0,False
GO_BP:Regulation Of Cell Death (GO:0010941),58,5,5.4117771658546925,0.9239109162785235,48.869782872296675,1.0,1.0,False
GO_BP:Regulation Of Cell Development (GO:0060284),51,3,4.758631645837746,0.6304333311076985,45.27616004739934,1.0,1.0,False
GO_BP:Regulation Of Cell Division (GO:0051302),81,7,7.557826731624656,0.9261921778001989,45.917277565502516,1.0,1.0,False
"GO_BP:Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",48,2,4.4787121372590555,0.44655694286795306,44.50074442303924,1.0,1.0,False
"GO_BP:Retrograde Transport, Vesicle Recycling Within Golgi (GO:0000301)",8,0,0.7464520228765092,0.0,46.82244946006513,1.0,1.0,False
GO_BP:Regulation Of Cell Growth (GO:0001558),217,16,20.247511120525314,0.790220580927622,52.53257629587674,1.0,1.0,False
GO_BP:Regulation Of Cellular Component Biogenesis (GO:0044087),35,3,3.2657276000847277,0.9186314253283606,50.03141147902587,1.0,1.0,False
GO_BP:Regulation Of Cell Junction Assembly (GO:1901888),23,2,2.146049565769964,0.931944924246163,50.96239908536241,1.0,1.0,False
GO_BP:Response To Epidermal Growth Factor (GO:0070849),28,2,2.6125820800677824,0.7655261877736338,37.925939684434475,1.0,1.0,False
GO_BP:Regulation Of Cell Killing (GO:0031341),8,0,0.7464520228765092,0.0,44.02732485116775,1.0,1.0,False
GO_BP:Regulation Of Fat Cell Differentiation (GO:0045598),74,3,6.904681211607711,0.4344878363039543,48.15403419837056,1.0,1.0,False
GO_BP:Regulation Of Cell Migration (GO:0030334),417,32,38.90881169243804,0.8224358084474531,53.387316434623955,1.0,1.0,False
GO_BP:Retrograde Axonal Transport (GO:0008090),15,1,1.3995975428934548,0.7144911085887249,39.5110091917618,1.0,1.0,False
GO_BP:Retinoid Metabolic Process (GO:0001523),38,2,3.545647108663419,0.5640719278332039,56.93120551796869,1.0,1.0,False
GO_BP:Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),26,2,2.425969074348655,0.8244128176023748,45.772663481560485,1.0,1.0,False
GO_BP:Retinoic Acid Receptor Signaling Pathway (GO:0048384),11,0,1.0263715314552002,0.0,51.62519813149675,1.0,1.0,False
GO_BP:Regulation Of Fatty Acid Beta-Oxidation (GO:0031998),12,1,1.1196780343147639,0.8931138857359061,32.024915680386364,1.0,1.0,False
GO_BP:Regulation Of Cellular Component Organization (GO:0051128),145,12,13.52944291463673,0.8869544796273826,53.29765813382683,1.0,1.0,False
GO_BP:Regulation Of Cellular Component Size (GO:0032535),40,1,3.7322601143825462,0.26793416572077183,52.639396768839084,1.0,1.0,False
GO_BP:Response To Estrogen (GO:0043627),33,2,3.079114594365601,0.6495373714442954,44.22741659843198,1.0,1.0,False
GO_BP:Regulation Of Establishment Of T Cell Polarity (GO:1903903),5,0,0.4665325142978183,0.0,60.714287389890444,1.0,1.0,False
GO_BP:Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649),6,0,0.5598390171573819,0.0,58.12096673677312,1.0,1.0,False
GO_BP:Response To Gamma Radiation (GO:0010332),22,0,2.0527430629104004,0.0,42.367546886662396,1.0,1.0,False
GO_BP:Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341),12,0,1.1196780343147639,0.0,52.419669816377734,1.0,1.0,False
GO_BP:Regulation Of Chemokine Production (GO:0032642),39,3,3.6389536115229824,0.824412817602375,48.20434912681877,1.0,1.0,False
GO_BP:Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070099),6,0,0.5598390171573819,0.0,56.24726267241882,1.0,1.0,False
GO_BP:Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005),7,0,0.6531455200169456,0.0,43.737858962290794,1.0,1.0,False
GO_BP:Regulation Of Chemotaxis (GO:0050920),28,2,2.6125820800677824,0.7655261877736338,44.86980462482075,1.0,1.0,False
GO_BP:Regulation Of Chaperone-Mediated Autophagy (GO:1904714),7,0,0.6531455200169456,0.0,65.15300458662635,1.0,1.0,False
GO_BP:Response To Glucocorticoid (GO:0051384),26,2,2.425969074348655,0.8244128176023748,44.83700556812627,1.0,1.0,False
GO_BP:Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),5,0,0.4665325142978183,0.0,32.07277561278287,1.0,1.0,False
GO_BP:Response To Type I Interferon (GO:0034340),9,0,0.8397585257360729,0.0,52.501563049517735,1.0,1.0,False
GO_BP:Regulation Of Cholesterol Efflux (GO:0010874),32,2,2.985808091506037,0.6698354143019296,49.88305404250758,1.0,1.0,False
GO_BP:Regulation Of Cholesterol Metabolic Process (GO:0090181),22,2,2.0527430629104004,0.974306057166443,47.75537299816055,1.0,1.0,False
GO_BP:Regulation Of Cholesterol Storage (GO:0010885),14,1,1.3062910400338912,0.7655261877736338,49.82061221983106,1.0,1.0,False
GO_BP:Regulation Of Cholesterol Transport (GO:0032374),22,1,2.0527430629104004,0.4871530285832215,52.32611595350027,1.0,1.0,False
GO_BP:Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),83,6,7.744439737343783,0.7747493948552439,50.45568127480933,1.0,1.0,False
GO_BP:Response To Tumor Necrosis Factor (GO:0034612),104,3,9.70387629739462,0.30915480660089056,54.99735606766883,1.0,1.0,False
GO_BP:Response To Gonadotropin (GO:0034698),5,0,0.4665325142978183,0.0,52.47009119839261,1.0,1.0,False
GO_BP:Regulation Of Cell Cycle Checkpoint (GO:1901976),11,1,1.0263715314552002,0.974306057166443,48.75460269705593,1.0,1.0,False
GO_BP:Response To Fibroblast Growth Factor (GO:0071774),18,1,1.6795170514721458,0.5954092571572708,38.357847316354295,1.0,1.0,False
GO_BP:Response To Type II Interferon (GO:0034341),76,2,7.091294217326838,0.28203596391660196,59.04659349740835,1.0,1.0,False
GO_BP:Response To Vitamin D (GO:0033280),8,0,0.7464520228765092,0.0,54.757459835314386,1.0,1.0,False
GO_BP:Regulation Of Cellular Ketone Metabolic Process (GO:0010565),13,0,1.2129845371743275,0.0,54.546355664324565,1.0,1.0,False
GO_BP:Regulation Of Cellular Localization (GO:0060341),70,2,6.5314552001694555,0.30621047510945354,50.12256060917188,1.0,1.0,False
GO_BP:Regulation Of Cellular Metabolic Process (GO:0031323),41,3,3.82556661724211,0.784197558207137,50.63708862572123,1.0,1.0,False
GO_BP:Regulation Of Cellular Respiration (GO:0043457),15,0,1.3995975428934548,0.0,57.26086185130211,1.0,1.0,False
GO_BP:Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),18,1,1.6795170514721458,0.5954092571572708,61.503170465607646,1.0,1.0,False
GO_BP:Regulation Of Cellular Response To Heat (GO:1900034),15,0,1.3995975428934548,0.0,41.01704250589457,1.0,1.0,False
GO_BP:Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203),9,0,0.8397585257360729,0.0,49.501997597558166,1.0,1.0,False
GO_BP:Regulation Of Establishment Of Planar Polarity (GO:0090175),29,2,2.7058885829273462,0.7391287330228188,47.21675915080691,1.0,1.0,False
GO_BP:Regulation Of Cellular Response To Insulin Stimulus (GO:1900076),6,0,0.5598390171573819,0.0,56.3380269582918,1.0,1.0,False
GO_BP:Regulation Of Cellular Response To Oxidative Stress (GO:1900407),9,0,0.8397585257360729,0.0,68.07673285684666,1.0,1.0,False
GO_BP:Response To Ethanol (GO:0045471),17,1,1.5862105486125821,0.6304333311076984,54.84262172456769,1.0,1.0,False
GO_BP:Response To Vitamin (GO:0033273),8,0,0.7464520228765092,0.0,63.069600543078494,1.0,1.0,False
GO_BP:Response To Exogenous dsRNA (GO:0043330),34,2,3.1724210972251643,0.6304333311076984,63.709379237749154,1.0,1.0,False
GO_BP:Regulation Of Cellular Senescence (GO:2000772),35,1,3.2657276000847277,0.30621047510945354,49.6305212651122,1.0,1.0,False
GO_BP:Response To Unfolded Protein (GO:0006986),43,2,4.012179622961237,0.49848216878283136,50.130455163635666,1.0,1.0,False
GO_BP:Response To Fatty Acid (GO:0070542),18,1,1.6795170514721458,0.5954092571572708,54.66272867403462,1.0,1.0,False
GO_BP:Regulation Of Centriole Replication (GO:0046599),17,1,1.5862105486125821,0.6304333311076984,49.5152838235624,1.0,1.0,False
GO_BP:Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747),7,0,0.6531455200169456,0.0,59.37707744991068,1.0,1.0,False
GO_BP:Protein Hexamerization (GO:0034214),8,0,0.7464520228765092,0.0,46.53161024703533,1.0,1.0,False
GO_BP:Reproductive System Development (GO:0061458),5,0,0.4665325142978183,0.0,71.00418336610856,1.0,1.0,False
GO_BP:Regulation Of T Cell Apoptotic Process (GO:0070232),11,1,1.0263715314552002,0.974306057166443,56.241483253431916,1.0,1.0,False
GO_BP:Protein Stabilization (GO:0050821),188,14,17.541622537597966,0.7981017702320864,46.68886680842522,1.0,1.0,False
GO_BP:Regulation Of Macrophage Apoptotic Process (GO:2000109),5,0,0.4665325142978183,0.0,48.16059916783597,1.0,1.0,False
GO_BP:Regulation Of Macrophage Activation (GO:0043030),31,0,2.892501588646473,0.0,53.19567288081217,1.0,1.0,False
GO_BP:Regulation Of Macromolecule Biosynthetic Process (GO:0010556),49,4,4.572018640118619,0.8748870717412958,48.10340012131468,1.0,1.0,False
GO_BP:Protein Targeting To ER (GO:0045047),22,1,2.0527430629104004,0.4871530285832215,51.37336320064785,1.0,1.0,False
GO_BP:Protein Targeting To Lysosome (GO:0006622),24,2,2.2393560686295277,0.8931138857359061,46.68134564605314,1.0,1.0,False
GO_BP:Sphingomyelin Metabolic Process (GO:0006684),12,0,1.1196780343147639,0.0,43.0546395616234,1.0,1.0,False
GO_BP:Sphingomyelin Biosynthetic Process (GO:0006686),5,0,0.4665325142978183,0.0,30.766165374365947,1.0,1.0,False
GO_BP:Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063),6,0,0.5598390171573819,0.0,45.98308159953857,1.0,1.0,False
GO_BP:Regulation Of mRNA Stability (GO:0043488),71,6,6.624761703029019,0.9056929545490879,42.70665343756455,1.0,1.0,False
GO_BP:Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),12,1,1.1196780343147639,0.8931138857359061,52.30396389172508,1.0,1.0,False
GO_BP:Protein Targeting To Peroxisome (GO:0006625),16,1,1.4929040457530185,0.6698354143019296,44.62928230860847,1.0,1.0,False
GO_BP:Protein Targeting To Vacuole (GO:0006623),33,3,3.079114594365601,0.974306057166443,45.15257206386984,1.0,1.0,False
GO_BP:Protein Tetramerization (GO:0051262),71,6,6.624761703029019,0.9056929545490879,51.83802413588626,1.0,1.0,False
GO_BP:Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),30,1,2.7991950857869097,0.35724555429436244,46.54718033641829,1.0,1.0,False
GO_BP:Sphingolipid Metabolic Process (GO:0006665),93,6,8.67750476593942,0.6914430083116693,56.13749425130505,1.0,1.0,False
GO_BP:Sphingolipid Catabolic Process (GO:0030149),14,0,1.3062910400338912,0.0,56.14789947626557,1.0,1.0,False
GO_BP:Protein Secretion (GO:0009306),66,3,6.158229188731202,0.4871530285832215,43.08935560348352,1.0,1.0,False
GO_BP:Regulation Of Macrophage Cytokine Production (GO:0010935),13,0,1.2129845371743275,0.0,59.51277031601689,1.0,1.0,False
GO_BP:Sphingosine Biosynthetic Process (GO:0046512),13,0,1.2129845371743275,0.0,63.374048627912195,1.0,1.0,False
GO_BP:Protein Repair (GO:0030091),5,0,0.4665325142978183,0.0,65.33836202427403,1.0,1.0,False
GO_BP:Protein Maturation By Iron-Sulfur Cluster Transfer (GO:0097428),14,1,1.3062910400338912,0.7655261877736338,44.938216934132676,1.0,1.0,False
GO_BP:Regulation Of Meiotic Nuclear Division (GO:0040020),7,0,0.6531455200169456,0.0,54.95526716592373,1.0,1.0,False
GO_BP:Protein Methylation (GO:0006479),35,1,3.2657276000847277,0.30621047510945354,45.27354037382279,1.0,1.0,False
GO_BP:Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459),6,0,0.5598390171573819,0.0,52.82854411184413,1.0,1.0,False
GO_BP:Regulation Of Mast Cell Degranulation (GO:0043304),13,0,1.2129845371743275,0.0,53.85401520895356,1.0,1.0,False
GO_BP:Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006),8,0,0.7464520228765092,0.0,52.76038666410203,1.0,1.0,False
GO_BP:Protein Monoubiquitination (GO:0006513),44,4,4.105486125820801,0.974306057166443,49.407006899056725,1.0,1.0,False
GO_BP:Regulation Of Mast Cell Activation (GO:0033003),8,0,0.7464520228765092,0.0,56.593241743514454,1.0,1.0,False
GO_BP:Sphingolipid Biosynthetic Process (GO:0030148),76,5,7.091294217326838,0.7050899097915049,58.333146064296585,1.0,1.0,False
GO_BP:Regulation Of Male Gonad Development (GO:2000018),5,0,0.4665325142978183,0.0,66.89404072437212,1.0,1.0,False
GO_BP:Spinal Cord Dorsal/Ventral Patterning (GO:0021513),6,0,0.5598390171573819,0.0,54.41383329457545,1.0,1.0,False
GO_BP:Protein Polyglutamylation (GO:0018095),11,1,1.0263715314552002,0.974306057166443,56.84896355696599,1.0,1.0,False
GO_BP:Regulation Of Macrophage Differentiation (GO:0045649),14,1,1.3062910400338912,0.7655261877736338,53.623546273319526,1.0,1.0,False
GO_BP:Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),30,1,2.7991950857869097,0.35724555429436244,56.19401858053575,1.0,1.0,False
GO_BP:Sphingosine Metabolic Process (GO:0006670),19,1,1.7728235543317095,0.5640719278332039,62.15041741376864,1.0,1.0,False
GO_BP:Protein Prenylation (GO:0018342),9,0,0.8397585257360729,0.0,40.34388379131918,1.0,1.0,False
GO_BP:Protein Processing (GO:0016485),110,9,10.263715314552002,0.8768754514497988,53.14874411489318,1.0,1.0,False
GO_BP:Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),25,1,2.3326625714890916,0.4286946651532349,50.788717053942165,1.0,1.0,False
GO_BP:Regulation Of Macrophage Proliferation (GO:0120040),5,0,0.4665325142978183,0.0,53.83828600963419,1.0,1.0,False
GO_BP:Protein Maturation (GO:0051604),111,10,10.357021817411566,0.9655285251198985,49.92790023687635,1.0,1.0,False
GO_BP:Protein Trimerization (GO:0070206),14,1,1.3062910400338912,0.7655261877736338,64.15755835260482,1.0,1.0,False
GO_BP:Sphingoid Biosynthetic Process (GO:0046520),13,0,1.2129845371743275,0.0,63.374048627912195,1.0,1.0,False
GO_BP:Regulation Of Vasculature Development (GO:1901342),29,0,2.7058885829273462,0.0,45.59445070504204,1.0,1.0,False
GO_BP:Regulation Of Long-Term Synaptic Potentiation (GO:1900271),30,1,2.7991950857869097,0.35724555429436244,62.30913387819181,1.0,1.0,False
